mode,cell_id,cell_label,session,n,k,m,alpha,beta,delta,mu,xi,seed,convergence_window,max_periods,eval_periods,converged,periods_to_convergence,detected_cycle_length,profit_gain_mean,p_n,p_m,discrete_nash_action_0,discrete_nash_action_1,discrete_monopoly_action_0,discrete_monopoly_action_1,discrete_nash_price_0,discrete_nash_price_1,discrete_monopoly_price_0,discrete_monopoly_price_1,pi_n_0,pi_n_1,pi_m_0,pi_m_1,wall_time_seconds,run_started_at,run_completed_at,code_version,dirty_worktree,long_run_avg_price_0,long_run_avg_price_1,long_run_avg_profit_0,long_run_avg_profit_1,profit_gain_delta_0,profit_gain_delta_1,last_price_0,last_price_1
representative,0,representative:alpha=0.15:beta=4e-06,32,2,1,15,0.15,4e-06,0.95,0.25,0.1,10032,10000000,10000000,100000,False,10000000,2,0.8933215893552593,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,5.078595799997856,2026-05-30T18:09:23.603683+00:00,2026-05-30T18:09:28.681956+00:00,unknown,,1.7958225593082293,1.834570067221381,0.34152302142476043,0.30837957437895597,1.034651054543304,0.7519921241672144,1.8539438211767738,1.776448805350491
representative,0,representative:alpha=0.15:beta=4e-06,33,2,1,15,0.15,4e-06,0.95,0.25,0.1,10033,10000000,10000000,100000,False,10000000,2,0.9065370392567906,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,5.017536400002427,2026-05-30T18:09:23.791685+00:00,2026-05-30T18:09:28.809932+00:00,unknown,,1.8345700672187837,1.8151963132630151,0.3159518572810911,0.33704991931564043,0.8165712062000717,0.9965028723135096,1.9314388370030566,1.8151963132636324
representative,0,representative:alpha=0.15:beta=4e-06,34,2,1,15,0.15,4e-06,0.95,0.25,0.1,10034,10000000,10000000,100000,False,10000000,3,0.8561651121231436,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.981461499999568,2026-05-30T18:09:23.818684+00:00,2026-05-30T18:09:28.800758+00:00,unknown,,1.815197475689751,1.8410273394125118,0.3277162143896539,0.31347274385863333,0.916901766032099,0.7954284582141882,1.9314388370030566,1.776448805350491
representative,0,representative:alpha=0.15:beta=4e-06,35,2,1,15,0.15,4e-06,0.95,0.25,0.1,10035,10000000,10000000,100000,False,10000000,1,0.7989537912756846,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.976910600002157,2026-05-30T18:09:23.852683+00:00,2026-05-30T18:09:28.830335+00:00,unknown,,1.7377012974378705,1.7377012974378705,0.31388611020615,0.31388611020615,0.7989537912756846,0.7989537912756846,1.7377012974373498,1.7377012974373498
representative,0,representative:alpha=0.15:beta=4e-06,36,2,1,15,0.15,4e-06,0.95,0.25,0.1,10036,10000000,10000000,100000,False,10000000,2,0.7595649745828311,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.828017799998634,2026-05-30T18:09:28.273149+00:00,2026-05-30T18:09:33.100706+00:00,unknown,,1.7377012974365225,1.7377012974365114,0.3106248177613366,0.30791025483808876,0.7711403464996903,0.7479896026659719,1.6989537895242084,1.8151963132636324
representative,0,representative:alpha=0.15:beta=4e-06,37,2,1,15,0.15,4e-06,0.95,0.25,0.1,10037,10000000,10000000,100000,False,10000000,1,0.994058599836574,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.911544099999446,2026-05-30T18:09:28.439296+00:00,2026-05-30T18:09:33.350332+00:00,unknown,,1.9701863449203258,1.931438836999107,0.3175495622783793,0.35597706527269934,0.8301969942771508,1.1579202053959972,1.9701863449161978,1.9314388370030566
representative,0,representative:alpha=0.15:beta=4e-06,38,2,1,15,0.15,4e-06,0.95,0.25,0.1,10038,10000000,10000000,100000,False,10000000,2,0.9355775403668276,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.960771500002011,2026-05-30T18:09:28.682956+00:00,2026-05-30T18:09:33.643337+00:00,unknown,,1.834570067221381,1.8345700672207232,0.32928143122344083,0.33053068962417625,0.9302504836664908,0.9409045970671643,1.776448805350491,1.8539438211767738
representative,0,representative:alpha=0.15:beta=4e-06,39,2,1,15,0.15,4e-06,0.95,0.25,0.1,10039,10000000,10000000,100000,False,10000000,2,0.9458936307526259,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.894717600000149,2026-05-30T18:09:28.800758+00:00,2026-05-30T18:09:33.695337+00:00,unknown,,1.8926913290913088,1.8539438211750052,0.3128682964290026,0.34936307078713724,0.7902735187266967,1.101513742778555,1.9701863449161978,1.9314388370030566
representative,0,representative:alpha=0.15:beta=4e-06,40,2,1,15,0.15,4e-06,0.95,0.25,0.1,10040,10000000,10000000,100000,False,10000000,1,0.9809839251393688,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,5.05286000000342,2026-05-30T18:09:28.809932+00:00,2026-05-30T18:09:33.862338+00:00,unknown,,1.853943821178618,1.892691329091976,0.35375202328186994,0.3167084369424495,1.138944267609546,0.8230235826691915,1.8539438211767738,1.892691329089915
representative,0,representative:alpha=0.15:beta=4e-06,41,2,1,15,0.15,4e-06,0.95,0.25,0.1,10041,10000000,10000000,100000,False,10000000,1,0.9809839251393688,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,5.033900000002177,2026-05-30T18:09:28.830335+00:00,2026-05-30T18:09:33.864335+00:00,unknown,,1.853943821178618,1.892691329091976,0.35375202328186994,0.3167084369424495,1.138944267609546,0.8230235826691915,1.8539438211767738,1.892691329089915
representative,0,representative:alpha=0.15:beta=4e-06,42,2,1,15,0.15,4e-06,0.95,0.25,0.1,10042,10000000,10000000,100000,False,10000000,2,0.8083516933502024,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.711183700001129,2026-05-30T18:09:33.101709+00:00,2026-05-30T18:09:37.812601+00:00,unknown,,1.7958225593069517,1.8151963132605626,0.32303905343528544,0.30693708722346846,0.8770132984646931,0.7396900882357116,1.6989537895242084,1.9314388370030566
representative,0,representative:alpha=0.15:beta=4e-06,43,2,1,15,0.15,4e-06,0.95,0.25,0.1,10043,10000000,10000000,100000,False,10000000,3,0.8107677721066366,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.881669700000202,2026-05-30T18:09:33.351331+00:00,2026-05-30T18:09:38.232478+00:00,unknown,,1.750617004249448,1.7764499677760317,0.32737887042281016,0.3031638695520582,0.9140247784723831,0.7075107657408901,1.7377012974373498,1.892691329089915
representative,0,representative:alpha=0.15:beta=4e-06,44,2,1,15,0.15,4e-06,0.95,0.25,0.1,10044,10000000,10000000,100000,False,10000000,1,0.9938314232386942,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.673675399997592,2026-05-30T18:09:33.643337+00:00,2026-05-30T18:09:38.317477+00:00,unknown,,1.892691329091976,1.892691329091976,0.3367366759632054,0.3367366759632054,0.9938314232386942,0.9938314232386942,1.892691329089915,1.892691329089915
representative,0,representative:alpha=0.15:beta=4e-06,45,2,1,15,0.15,4e-06,0.95,0.25,0.1,10045,10000000,10000000,100000,False,10000000,2,0.6275583950013723,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.885375899997598,2026-05-30T18:09:33.696336+00:00,2026-05-30T18:09:38.581197+00:00,unknown,,1.6408325276558637,1.6989537895236662,0.31550013516043984,0.2720778183822161,0.8127187616648354,0.44239802833790937,1.6214587736979258,1.660206281611067
representative,0,representative:alpha=0.15:beta=4e-06,46,2,1,15,0.15,4e-06,0.95,0.25,0.1,10046,10000000,10000000,100000,False,10000000,1,0.9282032655017446,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.6710334999988845,2026-05-30T18:09:33.863335+00:00,2026-05-30T18:09:38.533688+00:00,unknown,,1.8151963132630151,1.8151963132630151,0.3290413826718377,0.3290413826718377,0.9282032655017446,0.9282032655017446,1.8151963132636324,1.8151963132636324
representative,0,representative:alpha=0.15:beta=4e-06,47,2,1,15,0.15,4e-06,0.95,0.25,0.1,10047,10000000,10000000,100000,False,10000000,2,0.9721787640604537,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.782563000000664,2026-05-30T18:09:33.864335+00:00,2026-05-30T18:09:38.646844+00:00,unknown,,1.8926913290889864,1.8539438211774064,0.3157448016095088,0.3526507432090918,0.8148053628773517,1.1295521652435556,1.9314388370030566,1.892691329089915
representative,0,representative:alpha=0.15:beta=4e-06,48,2,1,15,0.15,4e-06,0.95,0.25,0.1,10048,10000000,10000000,100000,False,10000000,1,0.9967391042923603,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.779539600000135,2026-05-30T18:09:37.812601+00:00,2026-05-30T18:09:42.591860+00:00,unknown,,1.892691329091976,1.931438836999107,0.3560183248264261,0.31813691302448066,1.1582720813281557,0.8352061272565648,1.892691329089915,1.9314388370030566
representative,0,representative:alpha=0.15:beta=4e-06,49,2,1,15,0.15,4e-06,0.95,0.25,0.1,10049,10000000,10000000,100000,False,10000000,1,0.5094274288525722,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.776274800002284,2026-05-30T18:09:38.232478+00:00,2026-05-30T18:09:43.009006+00:00,unknown,,1.6214587737020123,1.6214587737020123,0.27993741575461767,0.27993741575461767,0.5094274288525722,0.5094274288525722,1.6214587736979258,1.6214587736979258
representative,0,representative:alpha=0.15:beta=4e-06,50,2,1,15,0.15,4e-06,0.95,0.25,0.1,10050,10000000,10000000,100000,False,10000000,2,0.7923435193495316,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.723766299997806,2026-05-30T18:09:38.317477+00:00,2026-05-30T18:09:43.041250+00:00,unknown,,1.7377012974365225,1.7377012974365225,0.31311101635982674,0.31311101635982674,0.7923435193495316,0.7923435193495316,1.776448805350491,1.776448805350491
representative,0,representative:alpha=0.15:beta=4e-06,51,2,1,15,0.15,4e-06,0.95,0.25,0.1,10051,10000000,10000000,100000,False,10000000,1,0.8708867292586706,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.894584499998018,2026-05-30T18:09:38.534687+00:00,2026-05-30T18:09:43.429173+00:00,unknown,,1.7764488053508016,1.7764488053508016,0.32232067662057773,0.32232067662057773,0.8708867292586706,0.8708867292586706,1.776448805350491,1.776448805350491
representative,0,representative:alpha=0.15:beta=4e-06,52,2,1,15,0.15,4e-06,0.95,0.25,0.1,10052,10000000,10000000,100000,False,10000000,1,0.8977286616688271,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.87438960000145,2026-05-30T18:09:38.582205+00:00,2026-05-30T18:09:43.456301+00:00,unknown,,1.8151963132630151,1.7764488053508016,0.30818703057962304,0.342749076301613,0.7503500431762186,1.0451072801614358,1.8151963132636324,1.776448805350491
representative,0,representative:alpha=0.15:beta=4e-06,53,2,1,15,0.15,4e-06,0.95,0.25,0.1,10053,10000000,10000000,100000,False,10000000,1,0.9938314232386942,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.852713799999037,2026-05-30T18:09:38.646844+00:00,2026-05-30T18:09:43.500109+00:00,unknown,,1.892691329091976,1.892691329091976,0.3367366759632054,0.3367366759632054,0.9938314232386942,0.9938314232386942,1.892691329089915,1.892691329089915
representative,0,representative:alpha=0.15:beta=4e-06,54,2,1,15,0.15,4e-06,0.95,0.25,0.1,10054,10000000,10000000,100000,False,10000000,3,0.8916810957278174,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.642581100000825,2026-05-30T18:09:42.592859+00:00,2026-05-30T18:09:47.235558+00:00,unknown,,1.8151978631643721,1.828112407551519,0.32802796326655187,0.32148991719420505,0.9195604696958471,0.8638017217597878,1.9701863449161978,1.8539438211767738
representative,0,representative:alpha=0.15:beta=4e-06,55,2,1,15,0.15,4e-06,0.95,0.25,0.1,10055,10000000,10000000,100000,False,10000000,2,0.6941602027304721,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.5724541999989015,2026-05-30T18:09:43.009006+00:00,2026-05-30T18:09:47.581969+00:00,unknown,,1.7570750513927127,1.7377012974344639,0.304210541681134,0.29898633099269684,0.7164371524275299,0.6718832530334141,1.6989537895242084,1.543963757871643
representative,0,representative:alpha=0.15:beta=4e-06,56,2,1,15,0.15,4e-06,0.95,0.25,0.1,10056,10000000,10000000,100000,False,10000000,3,0.9809361493798976,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.749034299999039,2026-05-30T18:09:43.042250+00:00,2026-05-30T18:09:47.790970+00:00,unknown,,1.9056074233773106,1.931439224478821,0.34718490437027416,0.32326435186801167,1.0829375763128049,0.8789347224469903,1.9314388370030566,1.9701863449161978
representative,0,representative:alpha=0.15:beta=4e-06,57,2,1,15,0.15,4e-06,0.95,0.25,0.1,10057,10000000,10000000,100000,False,10000000,3,0.7822530526161422,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.630084299998998,2026-05-30T18:09:43.429173+00:00,2026-05-30T18:09:48.059563+00:00,unknown,,1.7893645121632185,1.7506177792014153,0.29963118809229705,0.32422450969924665,0.6773828203465702,0.8871232848857142,1.776448805350491,1.8151963132636324
representative,0,representative:alpha=0.15:beta=4e-06,58,2,1,15,0.15,4e-06,0.95,0.25,0.1,10058,10000000,10000000,100000,False,10000000,2,0.7339122151134598,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.640278599999874,2026-05-30T18:09:43.456831+00:00,2026-05-30T18:09:48.096564+00:00,unknown,,1.7183275434802208,1.7764488053508016,0.3228484157772537,0.28967077843530725,0.8753874737146549,0.5924369565122649,1.8539438211767738,1.776448805350491
representative,0,representative:alpha=0.15:beta=4e-06,59,2,1,15,0.15,4e-06,0.95,0.25,0.1,10059,10000000,10000000,100000,False,10000000,2,0.9898794691081229,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.689203400001134,2026-05-30T18:09:43.500627+00:00,2026-05-30T18:09:48.189562+00:00,unknown,,1.8926913290889864,1.9120650830455561,0.34543772728247296,0.32710884421439496,1.0680370378705304,0.9117219003457153,1.9314388370030566,1.892691329089915
representative,0,representative:alpha=0.15:beta=4e-06,60,2,1,15,0.15,4e-06,0.95,0.25,0.1,10060,10000000,10000000,100000,False,10000000,3,0.8138118088336938,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.737371399998665,2026-05-30T18:09:47.235558+00:00,2026-05-30T18:09:51.972733+00:00,unknown,,1.7506177791996063,1.7506170042505311,0.3151319036096915,0.3161246993231557,0.8095783539661007,0.8180452637012868,1.8151963132636324,1.7377012974373498
representative,0,representative:alpha=0.15:beta=4e-06,61,2,1,15,0.15,4e-06,0.95,0.25,0.1,10061,10000000,10000000,100000,False,10000000,2,0.8044270482062081,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.756305499999144,2026-05-30T18:09:47.581969+00:00,2026-05-30T18:09:52.338901+00:00,unknown,,1.7570750513927127,1.7377012974378705,0.3055436494392716,0.32351211507335825,0.7278063625302233,0.8810477338821929,1.8151963132636324,1.7377012974373498
representative,0,representative:alpha=0.15:beta=4e-06,62,2,1,15,0.15,4e-06,0.95,0.25,0.1,10062,10000000,10000000,100000,False,10000000,1,0.7820480516535492,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.846186200000375,2026-05-30T18:09:47.790970+00:00,2026-05-30T18:09:52.637023+00:00,unknown,,1.7764488053508016,1.6989537895224467,0.2800707849008614,0.34373683771726393,0.5105648476663223,1.053531255640776,1.776448805350491,1.6989537895242084
representative,0,representative:alpha=0.15:beta=4e-06,63,2,1,15,0.15,4e-06,0.95,0.25,0.1,10063,10000000,10000000,100000,False,10000000,1,0.9282032655017446,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.753405299998121,2026-05-30T18:09:48.059563+00:00,2026-05-30T18:09:52.813536+00:00,unknown,,1.8151963132630151,1.8151963132630151,0.3290413826718377,0.3290413826718377,0.9282032655017446,0.9282032655017446,1.8151963132636324,1.8151963132636324
representative,0,representative:alpha=0.15:beta=4e-06,64,2,1,15,0.15,4e-06,0.95,0.25,0.1,10064,10000000,10000000,100000,False,10000000,1,0.5594173234150315,1.472926660030884,1.9249809190175329,1,1,13,13,1.4664687420453604,1.4664687420453604,1.9314388370030566,1.9314388370030566,0.22020400846622798,0.22020400846622798,0.337459978414553,0.337459978414553,4.777165300001798,2026-05-30T18:09:48.097563+00:00,2026-05-30T18:09:52.874536+00:00,unknown,,1.660206281609674,1.6214587737020123,0.2723040287794014,0.29929402987890524,0.44432722987267964,0.6745074169573833,1.660206281611067,1.6214587736979258
